order_dttm,currency_rate,currency_nm,ecom_flg,client_type,registration_country_nm,okved,turnover_amount_amt,sales_currency,order_status,order_uuid,currency_uuid,contract_uuid,client_uuid,product_uuid,order_cnum,client_nm,product_nm,product_category
2025-07-08 14:19:29,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,2404.63,USD,implementation,b83e2095-9669-cb92-c58f-6a43ec691bdd,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,edfa6246-19a8-7bab-a062-ace86aa01a13,НГЦБ-133637,"ТОО ""СервисДельта""",Надежный аппарат,Бытовая техника
2025-07-01 10:36:44,81.25,USD,False,Юр. лицо,РОССИЯ,Разработка строительных проектов,9000.0,USD,implementation,de5da03a-2aa8-dcc2-a7ba-a2d2c1d04f87,462ef32d-49ad-4735-afeb-c60956406378,e7990e22-6b41-0415-7174-26ece653a07f,f40a53f4-4157-1b0f-d17a-4954978ca335,5921d63f-d4a1-91ab-6fa1-429b0d0babbd,НГЦБ-132274,"ЗАО ""ЭнергоПартнер""",Эффективный комплект управления,Электронные компоненты
2025-07-03 11:59:22,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,8.35,USD,implementation,4190c9f9-5b8f-5ec3-7673-d9ecd632ac0e,baafd897-8857-2fc9-b1bb-4bc9b37c3653,6efc2df8-4cbe-86f2-e993-9af578b5c762,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,398a29a6-3638-13f8-c19c-d4bb1c55cda4,E0002447519,"ЗАО ""ФортунаДельта""",Продвинутый аппарат мониторинга,Видеотехника
2025-06-30 16:14:35,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая мебелью, коврами и осветительным оборудованием",46.57,USD,implementation,b402f405-aaf5-1d75-f661-e606b515ad31,baafd897-8857-2fc9-b1bb-4bc9b37c3653,51c9a3b3-2c1f-beca-9cb5-148ad097e6dd,75eabd0f-5d54-a741-0b64-0897a0afc53a,6bb90aec-6b87-d37c-f791-de297fea7692,НГЦБ-132143,"ОАО ""БетаОмега""",Современный система мониторинга,Видеотехника
2025-06-26 15:59:07,1.0,руб.,True,Юр. лицо,РОССИЯ,Монтаж промышленных машин и оборудования,42.15,USD,implementation,149e4c4e-ecba-2c1e-664c-0627faa41762,baafd897-8857-2fc9-b1bb-4bc9b37c3653,fe885be0-c92e-2aeb-b289-76534cd1dc8e,9e201a85-cdc9-c42e-a07a-687471ade188,95747e3a-b6c0-bb1f-c7dd-a222b95bc3b0,E0002393223,"ИП ""ФортунаТорг""",Продвинутый система,Мобильные устройства
2025-07-24 16:56:19,1.0,руб.,False,Юр. лицо,РОССИЯ,Работы столярные и плотничные,35.64,USD,implementation,afee51ee-cdd7-039c-8364-aab82840c705,baafd897-8857-2fc9-b1bb-4bc9b37c3653,be712809-483d-4666-4a1f-d6ebd58cf945,c401fe19-938e-6507-ce87-58d6e4ca8c4f,69df7bae-7998-6500-49a8-a377706d46b2,НГЦБ-136685,"ОАО ""ЛидерИнвест""",Многофункциональный комплект,Компьютерная техника
2025-06-30 16:14:35,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая мебелью, коврами и осветительным оборудованием",298.28,USD,implementation,b402f405-aaf5-1d75-f661-e606b515ad31,baafd897-8857-2fc9-b1bb-4bc9b37c3653,51c9a3b3-2c1f-beca-9cb5-148ad097e6dd,75eabd0f-5d54-a741-0b64-0897a0afc53a,72cc3d41-014c-8cb1-84dd-aaded01c2875,НГЦБ-132143,"ОАО ""БетаОмега""",Компактный платформа,Бытовая техника
2025-07-02 07:56:05,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,48.57,USD,implementation,93012d73-87b4-0eac-f9c8-c4be3812a350,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,0b05b0bc-bb30-a40a-ac72-edf590b7e652,НГЦБ-132510,"ООО ""ГаммаАгро""",Профессиональный комплект,Другое
2025-07-03 11:59:22,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,333.7,USD,implementation,4190c9f9-5b8f-5ec3-7673-d9ecd632ac0e,baafd897-8857-2fc9-b1bb-4bc9b37c3653,6efc2df8-4cbe-86f2-e993-9af578b5c762,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,edb5e74b-af2b-7beb-3947-b1a83b2ca28a,E0002447519,"ЗАО ""ФортунаДельта""",Мощный система,Строительные материалы
2025-06-20 15:50:25,81.25,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,552.24,USD,implementation,85694d01-8ac1-3a8d-b842-e9fd804acf76,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,299dbb54-8d98-4798-f7b5-ed214f5cb444,НГЦБ-130483,"ООО ""РесурсЭнерго""",Компактный станция обработки,Мобильные устройства
2025-01-09 16:56:26,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,1560.0,USD,implementation,499a7b96-662b-efe7-4312-3260735ef13f,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,0e2ea400-36f7-e018-1027-ec6d921576ba,НГЦБ-000212,"ТОО ""СервисДельта""",Продвинутый комплект хранения,Электронные компоненты
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,12.66,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,fb4919fa-9d2a-c63a-de4b-2c518fa22a2e,НГЦБ-113087,"ИП ""ПромДельта""",Портативный система управления,Видеотехника
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,53.53,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,f25bd7f2-f6d6-d92b-bd55-65049f79bf37,НГЦБ-113087,"ИП ""ПромДельта""",Беспроводной станция,Другое
2025-01-22 16:09:04,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,47.12,USD,implementation,151077b2-45d8-98dd-8ec9-d13318f66138,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,69df7bae-7998-6500-49a8-a377706d46b2,НГЦБ-002495,"ООО ""ГаммаАгро""",Многофункциональный комплект,Компьютерная техника
2025-01-13 14:46:33,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,69.28,USD,implementation,ad75de0b-dd04-273d-ca70-72f61d7de1b6,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,57e375d8-827b-5dea-f603-b21ef79fada6,НГЦБ-000621,"ТОО ""СервисДельта""",Мощный станция преобразования,
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,362.02,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,409668a9-334f-084a-c333-9b882baeba74,НГЦБ-113087,"ИП ""ПромДельта""",Компактный устройство передачи,Измерительные приборы
2025-01-17 12:47:27,1.0,руб.,True,Физ. лицо,РОССИЯ,,44.39,USD,implementation,6216c188-1782-90c3-3b24-26fd7729c355,baafd897-8857-2fc9-b1bb-4bc9b37c3653,21437945-42c4-08ab-1dbe-1f34833ba4ed,cdeebe43-78aa-870d-6645-04151d3ecc4f,6bdba775-8011-11ae-8bfb-8c124aae5c17,E0001557554,"АО ""СигмаПлатина""",Многофункциональный контроллер,Образование
2025-01-13 09:55:02,1.0,руб.,False,Юр. лицо,РОССИЯ,Копирование записанных носителей информации,19.58,USD,implementation,036224c9-f5dd-40ec-43d6-14745d31d876,baafd897-8857-2fc9-b1bb-4bc9b37c3653,87426b36-00f6-975e-2b83-4e13a4d488d1,8d71e0f7-dcb3-7dc5-f323-db4ef857bae2,ce3e5bff-4535-7024-2c1f-8ccace5d8a5d,НГЦБ-000488,"ООО ""СервисЛидер""",Компактный система,Консалтинг
2024-06-27 11:01:59,90.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,16964.5,USD,implementation,97e30906-c74b-2611-4c4d-3c11bceeaaa1,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,5c50afca-924e-7ce2-8f23-9eacb8bcf14e,НГЦБ-079908,"ООО ""РесурсЭнерго""",Многофункциональный комплект,Строительные материалы
2025-01-14 11:37:49,1.0,руб.,True,Юр. лицо,РОССИЯ,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",66.74,USD,implementation,f51dec43-ac30-9cb8-f819-78d148c6d9f6,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f0d82dab-3207-badb-44fd-9a786954e617,27b0764c-a80f-6f1e-a681-b6bada62e9ae,073efb44-3a41-deb2-a337-84b015d19550,E0001534867,"ООО ""ИнвестФортуна""",Автоматический платформа передачи,Мобильные устройства
2025-01-13 09:55:02,1.0,руб.,False,Юр. лицо,РОССИЯ,Копирование записанных носителей информации,18.99,USD,implementation,036224c9-f5dd-40ec-43d6-14745d31d876,baafd897-8857-2fc9-b1bb-4bc9b37c3653,87426b36-00f6-975e-2b83-4e13a4d488d1,8d71e0f7-dcb3-7dc5-f323-db4ef857bae2,94d87fc2-cdad-db2c-cf3a-5b9587b0e7b7,НГЦБ-000488,"ООО ""СервисЛидер""",Автоматический платформа анализа,Консалтинг
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,15.6,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,ab5e3dc6-0809-8ca5-f793-ae399c954c94,НГЦБ-113087,"ИП ""ПромДельта""",Многофункциональный станция анализа,Консалтинг
2025-01-22 13:55:43,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,3.77,USD,implementation,2ae3ea17-3360-681c-da32-ae1464ceb622,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,0e7050b1-3bfe-905e-5d44-950ecc73c9aa,НГЦБ-002411,"ООО ""ГаммаАгро""",Базовый комплект,Освещение
2025-01-09 10:50:09,107.0,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,449.26,USD,implementation,7fb4188c-92c0-5e2b-4e64-508768e02413,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,655263f3-5f3c-62fe-258b-f745d569516e,НГЦБ-000036,"ООО ""РесурсЭнерго""",Эффективный сенсор,Образование
2025-01-22 16:09:04,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,254.64,USD,implementation,151077b2-45d8-98dd-8ec9-d13318f66138,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,d5a53ddd-449a-ebac-e54e-e64495b65292,НГЦБ-002495,"ООО ""ГаммаАгро""",Интеллектуальный адаптер автоматизации,Мобильные устройства
2025-01-22 13:55:43,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,1273.18,USD,implementation,2ae3ea17-3360-681c-da32-ae1464ceb622,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,d5a53ddd-449a-ebac-e54e-e64495b65292,НГЦБ-002411,"ООО ""ГаммаАгро""",Интеллектуальный адаптер автоматизации,Мобильные устройства
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,14.63,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,4496d980-5e34-83d1-9fcd-4ff857dc26ce,НГЦБ-113087,"ИП ""ПромДельта""",Интеллектуальный станция регулировки,Инструменты
2025-01-29 14:52:55,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,8.4,USD,implementation,964eec51-92e9-d635-8847-348568c34dfb,baafd897-8857-2fc9-b1bb-4bc9b37c3653,6efc2df8-4cbe-86f2-e993-9af578b5c762,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,61b1ec57-6921-bc2a-f630-87734308d5ef,E0001597302,"ЗАО ""ФортунаДельта""",Беспроводной контроллер,Отделочные материалы
2024-10-22 12:15:20,1.0,руб.,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",228.19,USD,implementation,8cf37d65-fa27-0575-b9fb-873836306667,baafd897-8857-2fc9-b1bb-4bc9b37c3653,b38b61e9-1f60-3c89-4f89-0ecdd94fcb67,43ff0ec7-e766-5ff2-f20f-63b1aee18266,b7b98715-6ada-3f87-03fa-b35f72e54380,НГЦБ-100454,"ТОО ""ТоргАвангард""",Надежный аппарат анализа,Компьютерная техника
2025-05-07 11:16:50,84.45,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,1210.65,USD,implementation,7e892f91-0676-c755-e924-59087a032509,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,941a9ad4-6b53-311c-152a-e47b52410c60,НГЦБ-123096,"ООО ""РесурсЭнерго""",Продвинутый система анализа,Бытовая техника
2025-01-14 10:44:21,1.0,руб.,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",1094.36,USD,implementation,74b879aa-df6f-d668-afd4-201f9da4dcd1,baafd897-8857-2fc9-b1bb-4bc9b37c3653,817f5cc9-70c5-4e54-39aa-92d8ca494185,8aab1403-2533-eb8c-8f77-ba3acdac8dda,11e7ca43-3558-5019-cfae-cbe27075d993,НГЦБ-000799,"АО ""КапиталВектор""",Компактный платформа,Сетевое оборудование
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,4.35,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,8c52f6ce-68ca-7002-8d96-3fd04fc4ee41,НГЦБ-113087,"ИП ""ПромДельта""",Многофункциональный инструмент,Другое
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,6.69,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,6458e992-d2a0-3e79-d114-906f29a4f85e,НГЦБ-113087,"ИП ""ПромДельта""",Автоматический сенсор защиты,Сетевое оборудование
2025-01-21 17:14:52,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,31.26,USD,implementation,8c0d7c19-a3cc-0d71-9c6f-02c7ea76d60e,baafd897-8857-2fc9-b1bb-4bc9b37c3653,6efc2df8-4cbe-86f2-e993-9af578b5c762,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,8d5458bd-12d2-be1e-4e17-90dde5f07190,E0001573281,"ЗАО ""ФортунаДельта""",Портативный устройство защиты,Комплектующие
2025-01-13 08:21:56,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство междугородних линий электропередачи и связи,182.7,USD,implementation,2af88a1d-a9cf-e60e-9b6e-6f68b2c56a93,baafd897-8857-2fc9-b1bb-4bc9b37c3653,8737fa4e-06bd-bf81-1d59-bbe803fb326b,988db7e7-d683-274d-bb80-b51595628892,8ab421e5-09bc-5216-dc9e-e4536322d8c0,E0001526877,"ОАО ""КомфортАгро""",Высокоскоростной устройство мониторинга,Видеотехника
2024-12-03 15:02:33,113.0,USD,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",3515.0,USD,implementation,f184d183-ec14-288c-adc0-bb865df7edaa,462ef32d-49ad-4735-afeb-c60956406378,910f547b-b3f4-cd9a-ebed-4c18fca846c0,cda0d7a3-cce6-f803-3a90-0c379d1c03f5,596175ec-1221-8edd-ea7b-10f4d4c9d9fd,НГЦБ-108710,"ТОО ""ТрансАвангард""",Высокоскоростной контроллер,Отделочные материалы
2025-01-14 11:37:49,1.0,руб.,True,Юр. лицо,РОССИЯ,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",66.74,USD,implementation,f51dec43-ac30-9cb8-f819-78d148c6d9f6,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f0d82dab-3207-badb-44fd-9a786954e617,27b0764c-a80f-6f1e-a681-b6bada62e9ae,fc4c5689-25c9-4da8-4b41-3e70e61b39dd,E0001534867,"ООО ""ИнвестФортуна""",Беспроводной система анализа,Мобильные устройства
2025-01-10 16:57:42,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,1620.0,USD,implementation,7bd02bd2-4fdd-230e-3769-7133f54b422d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,8e8173e9-ce10-ceea-f4e9-888274f2164a,НГЦБ-000446,"ТОО ""СервисДельта""",Надежный комплект регулировки,Отделочные материалы
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,45.19,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,c93d7bb1-2c8f-ec1a-4291-a42aad90b648,НГЦБ-113087,"ИП ""ПромДельта""",Эффективный устройство защиты,Видеотехника
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,61.96,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,e621c033-c76c-dfeb-5e2e-ccc4bbbb47c2,НГЦБ-113087,"ИП ""ПромДельта""",Высокоскоростной контроллер защиты,Инструменты
2025-01-10 15:56:34,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями",136.0,USD,implementation,d3daa792-1e4a-1142-1b02-d40b377a50a9,baafd897-8857-2fc9-b1bb-4bc9b37c3653,8e44927c-5d0d-aafa-2479-1928043fcf77,36342a1a-3a3d-1877-26ef-a1df01437626,c7b5cc07-91ce-f06d-e050-84c66271abae,НГЦБ-000425,"ЗАО ""АвангардТорг""",Современный оборудование анализа,Бытовая техника
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,26.34,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,8f1972f2-a588-68dd-9a2e-114b2ea26791,НГЦБ-113087,"ИП ""ПромДельта""",Эффективный сенсор мониторинга,Консалтинг
2024-10-28 11:40:36,1.0,руб.,False,Юр. лицо,РОССИЯ,Торговля оптовая бытовыми электротоварами,628.35,USD,implementation,289a9227-31ca-d387-e8b8-7d6c51dbe24b,baafd897-8857-2fc9-b1bb-4bc9b37c3653,5f31329d-3a5f-c43c-7fb4-2d92f7cb5ee5,a62c9303-2531-2185-e87c-2299d378edb9,83c600a5-0cd7-1f31-ccb0-d8ae555f5840,НГЦБ-101541,"ООО ""ДельтаАгро""",Надежный оборудование хранения,Периферия
2025-01-22 13:55:43,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,5.38,USD,implementation,2ae3ea17-3360-681c-da32-ae1464ceb622,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,3fc75b97-080f-aa79-2ef7-732924180bab,НГЦБ-002411,"ООО ""ГаммаАгро""",Профессиональный система преобразования,Освещение
2025-01-23 11:24:17,1.0,руб.,False,Индивидуальный предприниматель,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",585.11,USD,implementation,ed69624c-5722-f1e0-a036-fc52ce6064c4,baafd897-8857-2fc9-b1bb-4bc9b37c3653,69b223d0-67c0-1797-361d-c9123cf59e1f,dc046483-d13d-0b92-2701-5398ee2a1782,60f58452-7304-4523-8b2f-0759bfaa805a,НГЦБ-002632,"ООО ""ТрансПром""",Интеллектуальный модуль обработки,Периферия
2025-01-22 13:55:43,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,30.54,USD,implementation,2ae3ea17-3360-681c-da32-ae1464ceb622,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,701c10bc-7756-1ae4-ecb2-70f142c2957e,НГЦБ-002411,"ООО ""ГаммаАгро""",Автоматический оборудование,Другое
2024-12-27 16:18:50,1.0,руб.,False,Физ. лицо,РОССИЯ,,11.1,USD,implementation,ee863520-a7e5-3b4d-71c3-c70c49adc679,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f1bbfb12-45de-9889-ef3a-29db2187c9cb,040df63a-ca61-e6eb-a664-894e3ea7d930,80110c5d-934d-847f-1d31-8cafb7c21c24,НГЦБ-113087,"ИП ""ПромДельта""",Высокоскоростной контроллер обработки,Отделочные материалы
2025-01-13 09:55:02,1.0,руб.,False,Юр. лицо,РОССИЯ,Копирование записанных носителей информации,90.8,USD,implementation,036224c9-f5dd-40ec-43d6-14745d31d876,baafd897-8857-2fc9-b1bb-4bc9b37c3653,87426b36-00f6-975e-2b83-4e13a4d488d1,8d71e0f7-dcb3-7dc5-f323-db4ef857bae2,94c75a9d-7d7e-04d5-0a6c-c39f096e5aee,НГЦБ-000488,"ООО ""СервисЛидер""",Базовый инструмент,Мобильные устройства
2025-01-28 10:09:44,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,20.61,USD,implementation,5a0f0185-8d36-a037-d363-61844cf2b23b,baafd897-8857-2fc9-b1bb-4bc9b37c3653,6efc2df8-4cbe-86f2-e993-9af578b5c762,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,81886b17-0700-6a92-f02b-5ea34e539d32,E0001594675,"ЗАО ""ФортунаДельта""",Высокоскоростной устройство анализа,Инструменты
2025-01-14 18:14:52,1.0,руб.,False,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,35.54,USD,implementation,0f17dde9-a03a-f261-5092-0133049166fd,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9da7a831-cbd5-a977-aed0-6fc5e6647937,939dba6a-b07b-c5a2-f48c-a16eeb8983b7,7c6b0945-71f4-f53e-b408-2160343b6515,НГЦБ-000994,"ООО ""БетаГамма""",Современный аппарат регулировки,Другое
2025-01-21 13:44:44,1.0,руб.,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,260.09,USD,implementation,02657e45-181a-5d40-b52f-3070df6c0142,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bcc1b4de-07bb-04bf-7234-819b83068541,0dca3a00-0711-6c3f-f664-340fb2f8a08c,208df98c-5a2a-e9ee-70d7-99f69cbb952c,E0001572659,"ТОО ""АльфаОмега""",Портативный комплект обработки,Строительные материалы
2024-12-03 15:02:33,113.0,USD,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",8671.0,USD,implementation,f184d183-ec14-288c-adc0-bb865df7edaa,462ef32d-49ad-4735-afeb-c60956406378,910f547b-b3f4-cd9a-ebed-4c18fca846c0,cda0d7a3-cce6-f803-3a90-0c379d1c03f5,2ac72f4e-faf0-042b-7a49-d5b685ecf22c,НГЦБ-108710,"ТОО ""ТрансАвангард""",Мощный комплект защиты,Отделочные материалы
2024-09-24 14:04:15,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство компьютеров и периферийного оборудования,13762.99,USD,implementation,411bd848-8a9c-cb7d-c246-49cefaf60c33,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9181febe-52f4-88ed-56e1-13cdc4968a48,6fac9e0c-7d82-a892-4b35-bea46f139b4a,91f95860-6e52-38bf-f793-80911a191158,НГЦБ-095339,"ЗАО ""КапиталОмега""",Компактный система автоматизации,Сетевое оборудование
2025-01-22 16:09:04,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,41.26,USD,implementation,151077b2-45d8-98dd-8ec9-d13318f66138,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,04fbad1d-3a86-7d25-17e6-0e906b62898e,НГЦБ-002495,"ООО ""ГаммаАгро""",Портативный адаптер управления,Другое
2025-01-10 16:01:09,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями",136.0,USD,implementation,f5436a7e-3f44-80a3-75f4-02a7bdfbb905,baafd897-8857-2fc9-b1bb-4bc9b37c3653,8e44927c-5d0d-aafa-2479-1928043fcf77,36342a1a-3a3d-1877-26ef-a1df01437626,c7b5cc07-91ce-f06d-e050-84c66271abae,НГЦБ-000426,"ЗАО ""АвангардТорг""",Современный оборудование анализа,Бытовая техника
2025-01-22 13:55:43,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,38.31,USD,implementation,2ae3ea17-3360-681c-da32-ae1464ceb622,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,0b05b0bc-bb30-a40a-ac72-edf590b7e652,НГЦБ-002411,"ООО ""ГаммаАгро""",Профессиональный комплект,Другое
